19.5,0,0.3,0,5.8,5.4055973291397095,0.6,0.2,3.3,0.4,1,0,0,0.1,4,3,1.4,12.6,43.3,362.7,0.7197446167469025,2.1,0.1,2,14,70,692,0.8699421882629395,2,0,0,0,0
10.4,0,0,0,4.1,0.2960317492485046,0.4,0.2,2.6,0.5,0,0,0,0,0,0,0.4,10.4,51,424.6,0.77781041264534,1.3,0,0.7,10.2,57.2,517.8,0.8463945984840393,1.5,0,0,0,0
12,0,0.2,0,4.6,0.37603175044059756,0.5,0.2,3.4,0.7,0.2,0,0,0,0,0,0.5,10.1,52.3,447,0.7869531154632569,1.2,0,2.4,12.5,48.3,416,0.7521013498306275,2.1,0.2,0,0,0
11.9,0,0.2,0,4.5,0.37603175044059756,0.5,0.2,3.3,0.7,0.2,0,0,0,0,0,0.5,11.4,53.5,444.9,0.7915726721286773,1.4,0,1.4,10.9,48.3,483.2,0.8205954194068908,1.3,0,0,0,0
11.9,0,0.2,0,4.5,0.37603175044059756,0.5,0.2,3.3,0.7,0.2,0,0,0,0,0,0.7,11,51.4,425.4,0.7725394487380981,1.2,0,0.8,12,58.3,548.9,0.8446932852268219,2.1,0,0,0,0
83.8,0.5,1.1,0,39.1,0.7664404332637786,2.2,0.5,11,1,1.1,0,0,0,4,2,1,11.8,53,547.8,0.8534403443336487,2.2,0,1.4,13,54.3,448.6,0.7987628221511841,2.6,0.1,1,0,0
82.7,0.4,1,0,36.5,0.7725273907184601,1.8,0.6,10.2,1,1.1,0,0,0,3,2,1,11.3,51.8,531.8,0.8446931660175323,2.2,0,1,13.4,56.3,454.3,0.8083967804908753,2.1,0.1,1,0,0
82.7,0.3,0.7,0.1,36.4,0.7800665080547333,1.7,0.7,10.1,1,1.1,0,0,0,4,4,1,10.6,52.9,533.9,0.8479504823684693,1.9,0,1.8,10.1,49.5,442.1,0.8189857304096222,2.2,0.1,1,0,0
82.7,0.2,0.6,0.1,35.5,0.780902373790741,1.8,0.8,9.9,1,1,0,0,0,3,3,0.8,9.8,53.1,523.5,0.8416665434837342,1.6,0,1.3,12.8,42.2,351.2,0.7650240600109101,3.1,0.2,2,0,0
86.3,0.2,0.8,0.1,36.5,0.7868931531906128,1.8,0.9,10.6,1,1,0,0,0,0,0,0.6,9,53.1,515.7,0.8417575418949127,1.6,0,1.1,14.4,43.2,335,0.711222243309021,2.8,0.2,0,0,0
41.8,0.1,0.7,0,8.1,0.4890789449214935,0.4,0.2,7.3,0.6,0.7,0,0,0.1,4,1,1.3,12.2,51.1,442.1,0.7650457441806793,1.7,0,1.7,15,44.2,393.4,0.7486971139907836,2.1,0,1,0,0
42.4,0,0.6,0,7.8,0.4884210526943207,0.3,0.1,6.7,0.5,0.5,0,0,0.1,5,2,1.2,12.6,50.7,439.5,0.7619533061981201,1.8,0,1.4,9.8,58.9,573.1,0.8329595446586608,1.7,0,2,0,0
43.1,0,0.6,0,8.3,0.471754390001297,0.3,0.1,6.3,0.4,0.4,0,0,0.1,5,1,1.4,11.6,52.3,444.7,0.7667877674102783,1.8,0,1.6,11.1,54.7,520,0.8173023045063019,2.1,0.1,1,0,0
43.9,0,0.4,0,8.3,0.421754390001297,0.3,0,6.8,0.5,0.6,0,0,0.1,0,0,1.5,11.8,53.3,438.8,0.7625975608825684,1.9,0,1.4,12,56.1,515.2,0.8164165258407593,2.3,0,0,0,0
44.9,0.1,0.6,0,8.9,0.421754390001297,0.3,0,7.3,0.4,0.8,0,0,0.1,0,0,1.5,11.5,53.1,445.4,0.7614533424377441,1.8,0,2.2,10.6,39.9,343.7,0.7219654858112335,1.5,0,0,0,0
68.8,0,0.1,0.1,22.6,0.5832665681838989,1.2,1.1,3.6,0.3,0.4,0,0,0,0,0,1.7,12.4,39.5,353.7,0.6849970936775207,1.9,0.2,1.8,11.2,39.4,371.3,0.7720066249370575,1.9,0,0,0,0
68.5,0,0.1,0.1,24.7,0.5732665717601776,1.6,1.1,3.8,0.3,0.4,0,0,0,2,2,1.5,13.3,41.3,371.9,0.6886510670185089,2,0.2,1.7,11,38.8,368.2,0.77558513879776,2,0,0,0,0
65.5,0,0,0,23.8,0.5909820258617401,1.3,1.2,3.2,0.1,0.1,0,0,0,2,2,1.6,12.5,40.9,367.5,0.6926554441452026,2.2,0.2,1,12,48,353,0.6827195286750793,2,0,3,0,0
68.5,0,0,0,25.7,0.6003410041332244,1.4,1.3,3.4,0.1,0.1,0,0,0,2,1,1.9,12.2,40.4,374.3,0.7037476360797882,2,0.2,0,0,0,0,0,0,0,0,0,0
68.5,0,0,0,24.5,0.609043174982071,1.4,1.8,4,0.2,0.1,0,0,0,2,3,1.9,11.5,40.5,367,0.706025493144989,2.2,0.2,0.6666666666666667,12,58.666666666666664,542.6666666666667,0.8049330910046896,0.6666666666666667,0.33333333333333337,0,0,0
35.7,0,0.1,0,17,0.3353222370147705,1,0.4,3.9,0,0.4,0,0,0,0,0,2.3,12.4,42.4,369.1,0.7177199840545654,1.4,0,0.8,10,54.1,556.5,0.8312364280223846,1.1,0,0,0,0
44.7,0,0.1,0,19.8,0.38889366388320923,1.2,0.5,5,0,0.6,0,0,0.1,0,0,2.1,12,42.8,373.8,0.7228152871131897,1.4,0,1.6,13.4,44.7,343,0.7239953339099884,1.9,0.1,0,0,0
53.7,0,0.2,0,23.4,0.45278255343437196,1.5,0.5,6.7,0,0.8,0,0,0.2,0,0,2.2,11.8,41.9,368.5,0.7303743362426758,1.1,0,2.3,11.7,42.5,353.1,0.7221590876579285,2.2,0.1,0,0,0
62.7,0,0.4,0,27.4,0.527782553434372,1.6,1,7.9,0,0.9,0,0,0.2,0,0,2,11.6,41.4,371,0.7360460102558136,1.1,0,1,13.7,52.8,444.4,0.7626761436462403,1.9,0,0,0,0
71.7,0,0.4,0,29.6,0.586873459815979,1.9,1.1,9,0,1.1,0,0,0.3,0,0,1.7,11.5,42.2,381,0.7307669579982757,1.2,0,0.7,8.9,67.9,668.1,0.8721361219882965,1.1,0,0,0,0
89,0,0.3,0.1,57.5,0.825138247013092,4.7,1.5,16.8,1.5,1.5,0,0,0.3,2,1,0.8,13.7,59.1,545.7,0.8451138496398926,2,0.1,1.9,10.4,46,421.9,0.8193220853805542,2,0.1,3,0,0
89,0,0.4,0.1,52.1,0.8130716741085052,5.4,1.6,17.6,1.4,1.6,0,0,0.3,3,2,0.9,14.5,56.4,517.7,0.8329131007194519,2.1,0.1,1.6,13.3,48.5,414.1,0.7875122368335724,2.3,0,1,0,0
89,0,0.5,0.1,54.1,0.8200829744338989,5,1.7,18,1.4,1.8,0,0,0.3,3,3,1,15.4,54.9,497.7,0.8227347552776336,2.1,0.1,0.9,13.1,45.1,367.6,0.7636061370372772,2.4,0.4,1,0,0
89,0,0.5,0.1,54.1,0.8261435806751252,5,1.4,18.3,1.3,1.8,0,0,0.2,3,3,1.1,14.8,56.8,513.9,0.8286220550537109,2.3,0.1,1.3,11.2,51,439.7,0.7954497992992401,2.3,0,2,1,0
89,0,0.5,0.1,55.6,0.8189213573932648,4.7,1.3,17.6,1.1,1.9,0,0,0.2,2,1,1.3,14.5,57.3,511.2,0.8323905110359192,2.1,0,2.5,12.4,45.5,399.6,0.8072161614894867,1.6,0,0,0,0
55.9,0.2,1.1,0.1,18.7,0.7608583390712738,0.5,0.3,10,1.8,1,0,0,0.1,0,0,1.3,11,47.5,426.9,0.790337336063385,2.3,0.1,0.9,12.9,46.8,398,0.780634480714798,1.8,0.3,0,0,0
62.7,0.2,1,0.1,20,0.7594297647476196,0.5,0.4,9.9,1.9,1,0,0,0.1,0,0,1.3,10.9,48.2,424.3,0.785130524635315,2.4,0.1,2.1,13.1,43.7,402.1,0.8151927173137665,1.5,0,0,0,0
67.6,0.2,1,0,21.9,0.7403821468353271,0.5,0.4,10,1.8,1,0,0,0.1,0,0,1.5,10.5,50.3,440.2,0.7931674659252167,2.4,0.1,1.1,12.5,54,504.4,0.8244779527187347,1.6,0.2,0,0,0
66.9,0.2,1,0,21.8,0.738434100151062,0.4,0.4,9.8,1.8,0.8,0,0,0.2,4,1,1.5,10.7,52,451.9,0.7974003374576568,2.3,0.1,1.3,13.4,54.3,517.2,0.8352205991744995,1.7,0.1,3,0,0
66.7,0.2,1.1,0,21.7,0.7473626732826233,0.4,0.4,9.9,1.7,0.7,0,0,0.2,0,0,1.3,11.2,51,439.7,0.7954497992992401,2.3,0,1.1,14.8,56.8,513.9,0.8286220550537109,2.3,0.1,1,0,0
90,0.1,0.3,0.1,52.9,0.8280051589012146,2.7,1,7,0.3,1.6,0,0,0.6,3,3,1.4,11.7,49.3,491.3,0.812657356262207,2.4,0.1,1.4,7.9,57.8,563.8,0.8436327576637268,1.7,0,3,0,0
88.2,0.1,0.1,0.1,52.3,0.837416923046112,2.4,1,6.9,0.4,1.7,0,0,0.6,3,2,1.7,11.8,50.1,508.6,0.8235378921031952,2.5,0.1,1.9,12.7,43.7,351.2,0.6818891048431397,1.3,0,2,1,0
88.2,0.1,0.4,0.1,52.4,0.8376944482326507,2.4,1.2,7,0.4,1.7,0,0,0.6,3,2,1.5,11.3,52.1,519,0.8290740191936493,2.4,0.1,1.9,10.1,51.9,478.9,0.8163624703884125,2,0,2,0,0
88.2,0.1,0.6,0.1,54.7,0.8567935466766358,2.4,1.2,7,0.3,1.6,0,0,0.5,3,2,2,11.4,53.3,525.8,0.8443414032459259,2.4,0.2,2.1,12.5,49.5,403.4,0.7712223112583161,2.4,0.3,1,1,0
88.2,0.1,0.9,0.1,52.2,0.8546699941158294,2.4,1.3,6.9,0.4,2.1,0,0,0.6,3,1,2.1,10.8,52.8,516,0.8426276922225953,2.5,0.2,0.8,13.7,41.9,368.3,0.7144147276878356,1.8,0,0,0,0
12.1,0,0,0,6.3,0.30595238208770753,0.5,0.2,1.3,0.2,0.1,0,0,0,3,3,1.3,9,37.7,393.9,0.655724847316742,2.8,0,1.9,10.7,41.7,404.5,0.7763342142105103,1.7,0,1,1,0
13.1,0,0,0,6.6,0.2909523844718933,0.4,0.2,1.2,0.1,0,0,0,0,0,0,1.2,9.3,35.1,352.1,0.6431983113288879,2.4,0,1,11,35,341,0.759530782699585,3,0,1,0,0
22.1,0,0,0,12.7,0.37947697639465333,0.6,0.4,1.4,0.1,0,0,0,0,0,0,1.5,9.6,33.3,341,0.6453864395618438,2.4,0,0,0,0,0,0,0,0,0,0,0
21.2,0,0,0,12,0.2794769763946533,0.5,0.4,1.2,0.1,0,0,0,0,0,0,2,9.4,38.6,406.9,0.8071122109889984,1.6,0.1,1.2,12.3,48.2,452.6,0.8017129778862,2.8,0.1,0,0,0
21.2,0,0,0,12,0.2794769763946533,0.5,0.4,1.2,0.1,0,0,0,0,0,0,2,10,39.4,416,0.8075886487960815,1.5,0.1,1.1,9,65.6,661.8,0.8754720985889435,1,0.1,0,0,0
17.7,0,0.1,0,9,0.37950000166893005,0.2,0.3,2.1,0.5,0.4,0,0,0.1,0,0,1.9,13.4,47,413.3,0.796919322013855,2,0.2,2.5,11.8,42.6,402.7,0.7872171103954315,2.4,0.2,0,0,0
10.9,0,0.1,0,6.6,0.2795000016689301,0.1,0,1.3,0.4,0.1,0,0,0,3,3,1.7,13.1,48.8,427.4,0.7905165493488312,2.1,0.2,1.2,11.8,55.8,548,0.8601690351963043,2.1,0.1,3,1,0
10.9,0,0.1,0,6.6,0.2795000016689301,0.1,0,1.3,0.4,0.1,0,0,0,0,0,1.8,12.9,48,414.8,0.7915026485919953,2.6,0.2,0.7,10.1,47.7,422,0.7917960584163666,2.3,0.1,0,0,0
16.4,0,0.1,0,9.3,0.3646851897239685,0.3,0,1.7,0.4,0.1,0,0,0,0,0,1.8,12.7,46.7,410.2,0.7918683886528015,2.7,0.2,0.4,13.1,55.9,555.1,0.823874169588089,1.5,0.1,0,0,0
21.7,0,0,0,11.3,0.3646851897239685,0.5,0.2,2.3,0.5,0.1,0,0,0,0,0,1.4,12.7,47.1,413.5,0.7945535719394684,2.4,0.1,0.9,13.5,56.5,546.2,0.8111588954925537,1.9,0,0,0,0
33.4,0,0.2,0,9.5,0.28828502893447877,0.2,0.4,2.9,0.1,0.5,0,0,0.1,0,0,1,13.7,41.9,370.9,0.741804164648056,2.8,0.3,1.3,12.7,40.1,330.2,0.7497266352176666,2.9,0.3,0,0,0
42.4,0,0.2,0,11.8,0.35350242257118225,0.6,0.5,4.2,0.1,0.6,0,0.1,0.2,0,0,0.8,13.6,42.1,368.8,0.7449875414371491,2.8,0.4,1.3,11.5,52.3,486.5,0.8424968123435974,3.3,0.5,0,0,0
51.4,0,0.2,0,15.2,0.40938477516174315,0.7,0.6,4.8,0.1,0.6,0,0.1,0.2,0,0,0.9,13.5,39.8,343,0.7344505369663239,3.2,0.4,1,14.6,40.5,347,0.7847127437591552,3.9,0.2,0,0,0
12.4,0,0.1,0,8.1,0.3478703677654266,0.3,0.2,1.4,0.1,0.1,0,0,0,0,0,0.8,9.5,47.4,441.9,0.8023077726364136,1.1,0,1.4,10.9,60.8,649.3,0.8992515325546264,1.5,0.2,0,0,0
12.4,0,0.1,0,8.1,0.3478703677654266,0.3,0.2,1.4,0.1,0.1,0,0,0,0,0,1,9.6,46.8,441.1,0.8037562370300293,1.4,0,1.6,10.2,51.1,467,0.827760910987854,0.8,0,0,0,0
13.4,0,0.1,0,8.4,0.34218854904174806,0.3,0.2,1.5,0.3,0.1,0,0,0,0,0,0.9,9.5,45.8,427.6,0.7986145079135895,1.4,0,2.1,11.8,40.5,380.7,0.7581204116344452,1.7,0.1,0,0,0
13.4,0,0.1,0,8.4,0.34218854904174806,0.3,0.2,1.5,0.3,0.1,0,0,0,0,0,0.9,9.6,46.2,432.4,0.7917569398880004,1.3,0,1.5,12.4,50,429.9,0.7894963324069977,1.9,0.2,0,0,0
13.4,0,0.1,0,8.4,0.34218854904174806,0.3,0.2,1.5,0.3,0.1,0,0,0,0,0,0.9,9.6,45.9,432.5,0.7857565760612488,1.3,0,1.6,9.4,41.2,387,0.7541007220745086,1.9,0.2,0,0,0
54.5,0.1,0.9,0.1,13.4,0.7054129540920258,0.8,0.2,7.1,0.8,0.7,0,0,0,0,0,1.2,15.9,44.3,357.1,0.6888267755508423,1.9,0.1,1.3,10.5,51.6,437.6,0.8087016940116882,2.1,0.3,0,0,0
59.5,0.1,1.1,0.1,14.8,0.6988674968481063,0.9,0.2,9,0.9,0.9,0,0,0,0,0,0.9,15.5,43.8,354.8,0.665426903963089,1.9,0.1,1.3,11.2,54.3,508.8,0.8428198754787445,1.9,0,0,0,0
60.8,0.1,0.8,0.1,14.9,0.7012484520673752,1,0.3,9.1,1,0.9,0,0,0,0,0,0.9,15.8,44.6,350.8,0.6495728492736816,1.9,0.1,1.1,10.8,52,486,0.8530378758907318,1.9,0,0,0,0
62.3,0.1,0.6,0.1,16.6,0.7080860584974289,0.9,0.3,8.8,1,0.8,0,0,0.1,5,1,0.9,15.3,44.5,351.2,0.6557711601257324,2.1,0.1,1.6,13.2,50.3,461,0.799243813753128,1.8,0,2,0,0
64.7,0.1,0.6,0.2,16.4,0.7033801764249802,0.9,0.4,9.2,1,0.7,0,0,0.1,5,1,0.9,15.5,42.6,341.2,0.6551696300506592,2,0.2,1.7,15.6,45.2,368.8,0.7055582463741302,2.7,0.1,1,0,0
16.9,0,0,0,6.5,0.3940476179122925,0.7,0.1,2.4,0.2,0.5,0,0,0.1,2,3,1,15,52.6,435.1,0.7984593093395234,2.1,0,0.9,13.1,51.2,452.4,0.8191829264163971,2.7,0.2,2,1,0
13.4,0,0,0,5.3,0.31071428656578065,0.5,0,1.8,0.2,0.3,0,0,0.1,0,0,1,14.8,52.2,427.8,0.7932186603546143,2.2,0,1.3,14.3,50.8,411.3,0.7494403302669526,2.7,0.2,2,0,0
20,0,0,0,7.7,0.31659663915634156,0.5,0.1,2.1,0.2,0.5,0,0,0.1,0,0,1.1,14.6,53.6,437.4,0.7824199557304382,2.2,0,1.4,12.3,53.9,505.2,0.833803939819336,1.8,0,0,0,0
16.5,0,0,0,5.8,0.3308823525905609,0.4,0.1,1.9,0.2,0.5,0,0,0.1,0,0,1.1,15.4,52.8,436.7,0.7818932890892029,2.2,0,1.5,14.9,48.3,392,0.7589516341686249,2.3,0.1,1,0,0
18.3,0,0.1,0,6.6,0.40588235259056094,0.4,0.1,2,0.2,0.5,0,0,0.1,0,0,0.9,15.7,54.5,440.3,0.7796366393566132,2.2,0,1.1,14.5,54.3,518.7,0.80991330742836,2.3,0.1,0,0,0
37.9,0.1,0.8,0,16.6,0.5825725942850113,1.5,0.3,4.9,0.3,0.4,0,0,0.1,4,2,2.1,10.5,42.7,376.8,0.7704294085502624,1.6,0,1.2,11.8,34.5,297.6,0.7127285122871398,1.5,0,0,0,0
32.6,0.1,0.8,0,14.2,0.5504297345876694,1,0.3,4.2,0.3,0.3,0,0,0.1,5,1,2,10.4,42.1,375.7,0.7773980677127839,1.6,0,1.6,8.8,40.2,330.1,0.6902824461460113,1.5,0,1,0,0
23.6,0.1,0.5,0,10.2,0.47792973220348356,0.9,0,3.8,0.2,0.3,0,0,0.1,4,1,1.7,10.8,42.2,372.7,0.7775857210159302,1.4,0,1.2,11,55.1,522.5,0.8290881931781768,2.3,0,0,0,0
16.6,0.1,0.5,0,6.2,0.49988095462322235,0.4,0,2.6,0.2,0.2,0,0,0,4,1,1.6,10.2,39.1,351.7,0.7697678208351135,1.2,0,1.2,12.2,49.7,454.1,0.8035035967826843,2.5,0.2,1,1,0
13.1,0.2,0.4,0,4.3,0.5048809558153152,0.3,0,2.2,0.2,0,0,0,0,0,0,1.6,10.2,39.8,360.2,0.7697570443153381,1.3,0,0.9,11.6,58.3,545,0.8454363882541657,2.1,0,2,0,0
34.9,0.1,0.7,0,6.8,0.46301587820053103,0.3,0,6.4,1,0.7,0,0,0,4,2,1.5,10,47.8,435.4,0.78885897397995,1.4,0,1.7,10.4,47.4,417.1,0.8090913236141205,2,0,0,0,0
28.3,0.1,0.7,0,6.5,0.46236652731895445,0.2,0,5.7,0.7,0.7,0,0,0,4,2,1.5,10.2,48.7,447,0.7932844221591949,1.3,0,1.8,13.5,45.1,387.5,0.7964335560798645,2.3,0.2,0,0,0
33,0.1,0.8,0,7.1,0.45125541687011717,0.2,0,5.6,0.9,0.6,0,0,0,0,0,1.3,9.2,48.9,456.7,0.811652946472168,1.4,0,1.9,13.5,45.5,396.9,0.7333606660366059,2.4,0.2,1,0,0
37.8,0.2,0.8,0,6.9,0.4607792258262634,0.4,0,6.5,1,1,0,0,0.1,0,0,1.2,9.4,47.2,438.5,0.8048008918762207,1.4,0,1.8,9.8,43.2,356.7,0.722655588388443,1.6,0,1,0,0
38.1,0.2,0.7,0.1,7.3,0.47018093764781954,0.2,0.2,6.4,0.8,0.9,0,0,0.1,4,2,1.1,8.8,47.1,436.2,0.8045968651771546,1.4,0,0.8,9.7,59.2,520.2,0.8526889324188233,1.7,0,2,0,0
73.1,0,0.8,0.1,34,0.7051426410675049,1.9,0.8,10.6,1.6,1.9,0,0,0.1,3,4,2.1,8.6,41,375.7,0.7678686320781708,0.8,0,0.5,10.2,51.9,515.8,0.8550493776798248,1.9,0,2,1,0
74.2,0,0.6,0.1,35.6,0.7027770459651947,1.9,0.8,10.3,1.5,1.6,0,0,0,3,2,2.3,8.9,43.4,386.4,0.7683212757110596,0.7,0,1.8,10.2,53.5,496.8,0.8268679916858673,1.7,0.1,3,1,0
67.9,0,0.4,0.1,32,0.693757438659668,1.7,0.7,8.8,1.3,1.4,0,0,0,3,1,2.3,9.3,40.9,358.4,0.7432291507720947,0.8,0,1.1,11.1,48.3,417.2,0.8075302600860595,2.4,0,2,0,0
63.7,0,0.4,0.1,28.9,0.6620266675949097,1.6,0.8,8.3,0.9,1.5,0,0,0,4,3,2.1,9.3,39.2,342.3,0.7297989547252655,0.9,0,1.1,9.2,41.6,356.8,0.7383548855781555,1.7,0,0,0,0
58.2,0,0.3,0.1,25.8,0.6466345071792603,1.4,0.8,7.3,0.7,1.4,0,0,0,4,3,1.8,9.8,38.4,329.6,0.7073981285095214,1,0,1.3,11.6,53.3,512.4,0.8227649807929993,2.4,0,2,0,0
34.9,0,0,0,10.5,0.611995542049408,0.7,0.6,3,0.9,0.4,0,0,0,0,0,2.7,12.5,44.1,371.6,0.7595187664031983,2.4,0.1,1,12,60,474,0.7911392450332642,1,0,0,0,0
31.2,0,0,0,9.6,0.5564399838447571,0.7,0.6,2.8,0.8,0.4,0,0,0,0,0,2.7,12.9,46.4,397.2,0.7741540133953094,2.5,0.1,0,0,0,0,0,0,0,0,0,0
31.2,0,0,0,9.6,0.5564399838447571,0.7,0.6,2.8,0.8,0.4,0,0,0,0,0,2.6,13.2,46.6,404.5,0.7776789188385009,2.6,0.1,1.8,13.1,45.7,404.2,0.7905509114265442,2.5,0.1,0,0,0
31.2,0,0,0,9.6,0.5564399838447571,0.7,0.6,2.8,0.8,0.4,0,0,0,0,0,2.4,13.5,46.6,394.2,0.7733507752418518,2.8,0.1,1,11.6,40.8,375.7,0.7920665323734284,1.5,0.2,0,0,0
22.2,0,0,0,7.3,0.5042660713195801,0.4,0.3,1.8,0.5,0.3,0,0,0,2,4,2.3,13.5,46.7,400.6,0.7828349828720093,2.6,0.1,0.8,12.4,49.5,437.8,0.8256853640079498,2,0.5,1,0,0
56.5,0.2,0.8,0.3,11.5,0.6630388468503952,0.7,0.2,7.5,1,0.3,0,0,0,0,0,2,12.9,44.5,353.8,0.6832804083824158,1.7,0,1.7,13.8,43.3,373.6,0.7095018088817596,1.8,0,0,0,0
50.6,0.2,0.8,0.3,10.3,0.6213721811771393,0.7,0.1,7,0.9,0.3,0,0,0,5,1,1.9,12.7,43.7,351.2,0.6818891048431397,1.3,0,1.7,11.8,50.1,508.6,0.8235378921031952,2.5,0.1,0,0,0
43.4,0.2,0.8,0.2,8.7,0.5463721811771393,0.5,0.1,5.7,0.7,0.3,0,0,0,4,1,2.1,13,44.4,353.1,0.6872379064559937,1.5,0,1.6,12,42.8,341.1,0.7156698167324066,2.8,0,0,0,0
38,0.1,0.4,0.2,7.8,0.5892293214797973,0.3,0.1,4.4,0.7,0.3,0,0,0,4,1,2.3,13.6,44.9,352.2,0.6959303200244904,1.6,0,1.7,13.9,38,279.6,0.5942579418420791,3.8,0.2,0,0,0
30.9,0,0.2,0.2,5.9,0.5260714292526245,0.3,0,3.8,0.4,0.3,0,0,0,5,1,2.3,13.8,45.6,353.2,0.6992455184459686,1.7,0,1.7,9,51,470.6,0.8078949809074402,1.9,0.1,0,0,0
74.9,0.2,0.9,0.1,24,0.7656019032001495,2.2,0.5,8.9,0.8,0.7,0,0,0.1,3,1,2,10.4,42.1,375.7,0.7773980677127839,1.6,0,1.6,8.8,40.2,330.1,0.6902824461460113,1.5,0,1,0,0
76.3,0.2,0.9,0.1,23.8,0.7639352381229401,2.3,0.5,9.2,0.6,0.6,0,0,0,3,1,1.7,10.8,42.2,372.7,0.7775857210159302,1.4,0,1.2,11,55.1,522.5,0.8290881931781768,2.3,0,1,1,0
81.4,0.3,1,0.1,24.9,0.7823562920093536,2.6,0.6,10.8,0.9,0.7,0,0,0,3,2,1.6,10.2,39.1,351.7,0.7697678208351135,1.2,0,1.2,12.2,49.7,454.1,0.8035035967826843,2.5,0.2,1,0,0
83.7,0.4,1,0.1,27.4,0.7903394818305969,2.5,0.3,10.8,1.1,0.7,0,0,0,3,1,1.6,10.2,39.8,360.2,0.7697570443153381,1.3,0,0.9,11.6,58.3,545,0.8454363882541657,2.1,0,1,0,0
82.6,0.4,0.7,0.1,27,0.7974823415279388,2.3,0.3,10.3,1,0.7,0,0,0,3,2,1.6,10.2,39.6,361.7,0.7710172891616821,1.3,0,0.9,9.9,43.5,382.6,0.7807695269584656,2.4,0,1,0,0
82.3,0.1,0.4,0,69.1,0.9459454417228699,0.8,0.5,3.2,0.2,0.2,0,0,0.1,2,3,1.2,9.8,62.6,671,0.9070317864418029,1.3,0.1,0.4,13.3,47.4,401.8,0.778508472442627,2.2,0.2,1,1,0
82.3,0.1,0.4,0,65.9,0.9375396430492401,0.9,0.5,3.5,0.1,0.2,0,0,0.1,2,2,1.1,9,61.1,656.1,0.9084310591220855,1.4,0.1,1.2,12.5,56.1,526.4,0.8314169824123383,1.4,0.4,0,0,0
82.3,0.1,0.4,0,61,0.9322817087173462,0.9,0.5,4,0.3,0.3,0,0,0.1,2,2,1.2,9,60.7,635.1,0.9054343700408936,1.5,0.1,1.9,13.2,45.3,401.9,0.8120214104652405,1.6,0,0,0,0
82.3,0.1,0.3,0,61.5,0.9298148810863495,0.9,0.5,4.7,0.4,0.3,0,0,0.1,2,3,0.9,9,61.1,638.7,0.9052904665470123,1.7,0.2,0.3,15.1,56.7,529.2,0.8601690232753754,2.3,0,1,0,0
82.3,0,0.2,0,58.6,0.9346225738525391,0.8,0.5,4.7,0.5,0.3,0,0,0.1,2,3,0.9,9,60.5,632.3,0.9028262019157409,1.6,0.1,2,13.5,47.5,418.3,0.7807705879211426,2.2,0.3,0,0,0
11.1,0,0.2,0,5.2,0.39015151262283326,0,0,1.6,0.3,0.3,0,0,0,0,0,1.4,10.3,46.4,429.1,0.8130738496780395,1.1,0.1,1.2,12.5,56,529.3,0.8486415922641755,1.7,0.2,0,0,0
17.6,0,0.2,0.1,7.1,0.46383572220802305,0,0,2.6,0.3,0.4,0,0,0,0,0,1.3,10.6,46.5,432.8,0.8189664900302887,1.1,0.1,1.1,14.2,49.8,438,0.8035702228546142,2.1,0.1,0,0,0
24.5,0,0.2,0.1,10.9,0.5480462491512299,0.2,0.2,3.6,0.4,0.4,0,0,0,0,0,1.4,10.6,45.5,428.8,0.8205714344978332,1.3,0.1,1.8,13.1,45.6,405.4,0.809353131055832,1.5,0,0,0,0
23.6,0,0.2,0.1,9.8,0.46622806787490845,0.2,0.2,3.5,0.3,0.4,0,0,0,0,0,1.3,9.9,44,415,0.8141420960426331,1.1,0.1,2,11.4,44.7,362.5,0.7461742579936981,2.4,0.2,0,0,0
78.9,0.2,1.2,0,31.1,0.8283781826496124,2.7,1.4,13.5,0.8,1.5,0,0,0.3,4,1,0.2,10.2,48.3,395.4,0.7644967854022979,1.9,0,1.5,12.1,47.5,442.2,0.7868296504020691,2.5,0.2,1,1,0
69.9,0.2,1.2,0,26.1,0.7483781814575196,2.4,1.2,12.1,0.7,1.4,0,0,0.3,4,1,0.3,11,47.5,389.4,0.761748605966568,1.8,0,1,10.4,52.5,465.2,0.8065903604030609,2,0,1,0,0
69.9,0.2,1.4,0,27.6,0.7543819308280945,2,1,12.3,1.1,1.3,0,0,0.3,4,1,0.4,10.4,51,424.6,0.77781041264534,1.3,0,0.7,10.2,57.2,517.8,0.8463945984840393,1.5,0,3,1,0
69.9,0.2,1.3,0,29.5,0.7497367680072784,2.1,1,12.2,1,1.3,0,0,0.3,4,1,0.5,10.1,52.3,447,0.7869531154632569,1.2,0,2.4,12.5,48.3,416,0.7521013498306275,2.1,0.2,3,0,0
69.9,0.1,1.2,0,30.6,0.7281968057155609,2.5,1,12.5,0.8,1.5,0,0,0.3,4,1,0.5,11.4,53.5,444.9,0.7915726721286773,1.4,0,1.4,10.9,48.3,483.2,0.8205954194068908,1.3,0,1,0,0
67.1,0,0.4,0,32.2,0.7384523808956146,1.7,0.9,9.3,0.1,1.3,0,0,0.1,0,0,1.8,13,46.9,433.1,0.8104024231433868,1.7,0.4,1.5,13.9,48.5,398.9,0.7738155007362366,1.8,0.3,1,0,0
67,0,0.4,0,32,0.7613095223903656,1.8,0.9,9.2,0.1,1.2,0,0,0.1,0,0,1.8,12.7,47.6,437.6,0.8182924211025238,1.3,0.3,1.1,13.7,41.3,342.4,0.7610831797122956,2.7,0.6,1,0,0
